<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
LEAS;D;20240410;000000;998.5;1009;991;1002;394192;393523610.3
LEAS;D;20240411;000000;1003;1015.8;995.1;1005;300462;301441945.1
LEAS;D;20240412;000000;1005;1014.9;995.2;997.1;230511;231143531.1
LEAS;D;20240415;000000;1007.9;1007.9;991;991.7;261884;260837669.9
LEAS;D;20240416;000000;993.7;1010;991.4;1008;500329;503038617.1
LEAS;D;20240417;000000;1011.1;1017.2;1001;1004.3;296216;298572630
LEAS;D;20240418;000000;1004.3;1014.3;1001.1;1005;267287;269141053.2
LEAS;D;20240419;000000;1005;1048.8;1002.1;1040;1164353;1199204455.6
LEAS;D;20240422;000000;1040;1048.7;1025.8;1044;708410;735154355.9
LEAS;D;20240423;000000;1045;1054;1025.1;1037.2;439503;457377553.9
LEAS;D;20240424;000000;1045;1048;1031;1044;657652;685352074.5
LEAS;D;20240425;000000;1045.2;1056;1033;1050;659898;690295129.6
LEAS;D;20240426;000000;1050.9;1059.9;1030.5;1054.7;520344;547959251.4
LEAS;D;20240427;000000;1051.4;1052.8;1030;1047;393228;410079545.1
LEAS;D;20240429;000000;1047.1;1059.9;1041;1050;81012;85142221.7
LEAS;D;20240430;000000;1050;1053.6;1040;1040.6;50533;52722058.3
LEAS;D;20240502;000000;1048.1;1049.9;1030.7;1046.5;165550;172597283.1
LEAS;D;20240503;000000;1047;1054;1043.5;1047.2;109443;114803483.5
LEAS;D;20240506;000000;1048;1048;1032;1035.5;148322;154204311.4
LEAS;D;20240507;000000;1035.5;1035.5;1020;1023.2;180761;185576369
LEAS;D;20240508;000000;1023.3;1040;1010;1038.7;180182;184413874.4
LEAS;D;20240510;000000;1038;1043.2;1035;1036.3;41426;43031376.7
LEAS;D;20240513;000000;1031;1036.5;1025.2;1028;152787;157254307.4
LEAS;D;20240514;000000;1028.6;1032;1020.6;1025.9;102145;104759229.5
LEAS;D;20240515;000000;1025.9;1029.8;1013.5;1014.7;138976;141602658.5
LEAS;D;20240516;000000;1015;1038;1004.2;1028.6;381269;389880920.9
LEAS;D;20240517;000000;1035;1050;1029;1045.1;311009;324607669.6
LEAS;D;20240520;000000;1045;1045;1035;1040.7;124305;129292198.7
LEAS;D;20240521;000000;1040.7;1040.8;1021;1030.1;88038;90760872.3
LEAS;D;20240522;000000;1030.1;1040;1025.2;1033;73877;76493988.3
LEAS;D;20240523;000000;1036;1039.4;1022.4;1027.6;117963;121251848.2
LEAS;D;20240524;000000;1037;1040;1012.2;1017;229953;235393370.8
LEAS;D;20240527;000000;1024.4;1024.5;975.3;976.6;323128;321727688.5
LEAS;D;20240528;000000;980;1000;980;989;195882;194273665.4
LEAS;D;20240529;000000;989;992.4;971;976.9;156108;152563302.2
LEAS;D;20240530;000000;989;1017.9;980.3;996.4;287453;287757131.9
LEAS;D;20240531;000000;985.1;996.6;960.1;969.3;206160;201076871.3
LEAS;D;20240603;000000;970;984.3;920.2;982.8;323611;307574621.6
LEAS;D;20240604;000000;989;1005.1;975;1000.9;287528;286518631.3
LEAS;D;20240605;000000;1000.8;1023.5;1000.8;1020.4;236145;239681893.1
LEAS;D;20240606;000000;1020;1023;1001;1003.4;92897;93616223.1
LEAS;D;20240607;000000;1011;1024;1005;1012;162037;164407906.3
LEAS;D;20240610;000000;1016;1020;975;1015;275688;280130742.3
LEAS;D;20240611;000000;997;1004;982;988;183606;182307810.8
LEAS;D;20240613;000000;969.9;987.9;950;985.8;248334;242610121.6
LEAS;D;20240614;000000;984;999;975.2;995;136679;135323927.9
LEAS;D;20240617;000000;995.2;1004.4;953.7;965;168687;166186279
LEAS;D;20240618;000000;965.1;980.2;934;952.3;168924;162920241
LEAS;D;20240619;000000;952.7;966;925.7;938.4;162982;153715856.6
LEAS;D;20240620;000000;940.2;964.8;920.8;952;582309;551293961.4
LEAS;D;20240621;000000;957;963;932.2;941.5;169528;160666307.7
LEAS;D;20240624;000000;950;960;921.2;935.2;168204;156746532.8
LEAS;D;20240625;000000;934;934.9;911;915.4;188809;173222790
LEAS;D;20240626;000000;916;937.8;900.4;930.3;396506;362723717.5
LEAS;D;20240627;000000;930;931.3;905.1;908.5;268675;244813221.1
LEAS;D;20240628;000000;916.8;920;906.5;911.8;195869;178948946.5
LEAS;D;20240701;000000;913.3;920;910.1;914.9;101838;93164211.4
LEAS;D;20240702;000000;914.9;915;907;909;97353;88561203.7
LEAS;D;20240703;000000;909.1;910.3;893;901;235412;212035974
LEAS;D;20240704;000000;901.5;904;877.7;880;141157;125811803.1
LEAS;D;20240705;000000;880;955.9;844.1;895;733028;663883910.1
LEAS;D;20240708;000000;897;899.7;857.9;871;181525;158448988.6
LEAS;D;20240709;000000;874;874;844;848.3;190378;161963499.9
LEAS;D;20240710;000000;844;874.9;827;831.9;254986;214786352.7
LEAS;D;20240711;000000;831.9;899.9;826.1;893.6;196944;170932310.5
LEAS;D;20240712;000000;893;899;865.1;883.2;101346;89056266.3
LEAS;D;20240715;000000;883.2;884.6;835.3;856.9;129605;111810972.3
LEAS;D;20240716;000000;857;857;836.5;855;232384;196867108.8
LEAS;D;20240717;000000;858.6;867.6;844.8;849.9;118261;101361205.4
LEAS;D;20240718;000000;850.4;878.4;846.1;875.2;91242;79063549.1
LEAS;D;20240719;000000;876;886.8;865.1;884.7;155632;136557757.7
LEAS;D;20240722;000000;891.5;937.6;891.5;922.6;445163;407453732.1
LEAS;D;20240723;000000;923;926.5;900.3;908.3;112632;102437112.6
LEAS;D;20240724;000000;908.3;928.9;901.2;910;142800;129858902.3
LEAS;D;20240725;000000;913.5;923.9;905.1;917.8;158020;144232256.1
LEAS;D;20240726;000000;917.8;935.4;884.3;919.8;287269;262444005.8
LEAS;D;20240729;000000;919.8;924.5;865;891.8;163260;144482014.6
LEAS;D;20240730;000000;882.9;891.8;871.4;878.2;268886;236483874.3
LEAS;D;20240731;000000;879.9;879.9;849.6;862.7;284017;244403662.5
LEAS;D;20240801;000000;862.5;887.3;860.8;873.5;239527;210404661.6
LEAS;D;20240802;000000;872.1;885.7;859;873.9;190568;166259689.2
LEAS;D;20240805;000000;864;864;841.4;846.6;176791;150314022.4
LEAS;D;20240806;000000;848;859.8;845.2;850.7;87046;74277383.1
LEAS;D;20240807;000000;852.4;861.9;836.8;861.9;279420;236268334.1
LEAS;D;20240808;000000;863;876;843;851.9;115645;98696180.8
LEAS;D;20240809;000000;851.8;857.4;845;849;75256;64046692.2
LEAS;D;20240812;000000;847;847.5;826.4;846.8;220006;184486855.5
LEAS;D;20240813;000000;847.2;861;841;857.3;110213;93473524.7
LEAS;D;20240814;000000;850;861;838.4;850.9;92906;78640830.3
LEAS;D;20240815;000000;845;850.7;837;841.3;125559;105698355.6
LEAS;D;20240816;000000;841.5;846.7;838.2;841.5;61702;51923965
LEAS;D;20240819;000000;843;858.2;828.2;831.4;200680;168603500.7
LEAS;D;20240820;000000;844;844;807.4;816.2;232754;190986043
LEAS;D;20240821;000000;816.2;816.2;761.2;774.5;406360;318451148.4
LEAS;D;20240822;000000;770;791.7;750;759.2;351833;271934848.7
LEAS;D;20240823;000000;759.2;760.3;710.3;720.6;344818;250361016.5
