<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
SELG;D;20231226;000000;65.57;65.9;62.77;65.33;4628620;298995797.2
SELG;D;20231227;000000;65.6;67;64.04;65.81;4009880;262291456.3
SELG;D;20231228;000000;66.19;66.19;63.7;64;1974610;128494857.8
SELG;D;20231229;000000;64.05;64.5;62.32;62.39;2457920;155931389.3
SELG;D;20240103;000000;62.96;65.34;62.68;64.91;1527160;98278481.4
SELG;D;20240104;000000;64.95;66.07;64.45;65.37;1604780;104597269.5
SELG;D;20240105;000000;65.37;65.37;64.04;64.45;1393390;89862772
SELG;D;20240108;000000;64.47;65.49;64.3;65;1854450;120456543.6
SELG;D;20240109;000000;65.26;68.2;64.76;67.45;6106730;408578461.8
SELG;D;20240110;000000;67.5;69.95;67.5;68.54;5327880;367742150.8
SELG;D;20240111;000000;68.52;70.4;67.5;69.06;5232800;361812771.6
SELG;D;20240112;000000;69.5;69.87;68.52;69.24;1866350;129305772.4
SELG;D;20240115;000000;69.5;70.9;69.45;70.38;2672360;187531139.3
SELG;D;20240116;000000;70.42;70.71;69.25;69.65;1743680;121525978
SELG;D;20240117;000000;69.86;71.27;68.6;71.07;4974450;350398017.5
SELG;D;20240118;000000;71.2;71.7;70;70.22;2302760;163174044.8
SELG;D;20240119;000000;70.34;72.27;69.28;71.05;6399080;455873776.8
SELG;D;20240122;000000;71.05;71.84;70.8;71.34;2005280;143204626.5
SELG;D;20240123;000000;71.16;71.65;69.93;70.52;1700120;120635470.6
SELG;D;20240124;000000;70.76;70.76;69.41;69.83;1398560;97755609.9
SELG;D;20240125;000000;69.91;70.04;68.65;69.09;1564040;108234591.9
SELG;D;20240126;000000;69.1;69.38;68.72;69.19;601130;41479181
SELG;D;20240129;000000;69.25;70.65;69.04;70.1;1415860;99238692.4
SELG;D;20240130;000000;70.12;70.38;69.5;69.85;1085080;75861263.4
SELG;D;20240131;000000;70;70.59;69.71;69.93;1035610;72667428.1
SELG;D;20240201;000000;70.17;71.53;69.98;70.14;2051780;145202140.4
SELG;D;20240202;000000;70.02;70.31;69.52;69.61;1002630;69982918.3
SELG;D;20240205;000000;69.5;70.12;69.15;69.48;1186570;82521232.2
SELG;D;20240206;000000;69.49;69.67;69.02;69.2;862810;59766381.3
SELG;D;20240207;000000;69.2;69.4;67.64;68.27;1658280;113924754.7
SELG;D;20240208;000000;68.29;68.71;66.61;67.27;2271480;153641201.4
