<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
PGIL;D;20150601;000000;145.1;149;139;143.3;25140;3694964
PGIL;D;20150602;000000;143.3;151;143.2;151;87690;13103739
PGIL;D;20150603;000000;150.2;152;146;146;98580;14899746
PGIL;D;20150604;000000;150.7;154.9;150.7;153.6;74440;11350326
PGIL;D;20150605;000000;154.4;160;154.2;154.2;69180;10717672
PGIL;D;20150608;000000;147;161;147;155.1;78530;12183422
PGIL;D;20150609;000000;155.7;158.9;155.7;157.4;88680;13897717
PGIL;D;20150610;000000;156;156;148.9;150;66430;10262807
PGIL;D;20150611;000000;151.8;162.1;151;154.1;61600;9571045
PGIL;D;20150615;000000;151.7;158.8;151.6;158.8;44550;7053100
PGIL;D;20150616;000000;157;157.2;155.9;157.2;69000;10832814
PGIL;D;20150617;000000;156;156;151;151;53930;8286441
PGIL;D;20150618;000000;155;156.2;152.8;153;56740;8775802
PGIL;D;20150619;000000;154.3;154.7;153;153.9;64200;9854274
PGIL;D;20150622;000000;154.9;155;153.5;153.9;54600;8428484
PGIL;D;20150623;000000;155;155;152.7;153;26390;4039423
PGIL;D;20150624;000000;153.1;153.1;152.4;152.9;40740;6225918
PGIL;D;20150625;000000;153.5;153.5;152.3;152.3;38760;5915355
PGIL;D;20150626;000000;152.1;152.1;150.5;150.8;72120;10905512
PGIL;D;20150629;000000;152.4;153.4;148.9;153.4;40290;6130497
PGIL;D;20150630;000000;153.6;156.3;150.6;152.1;53090;8125768
PGIL;D;20150701;000000;153;153;150.6;151.5;62830;9561015
PGIL;D;20150702;000000;152.5;152.5;150.7;151.2;48060;7277346
PGIL;D;20150703;000000;151.9;152.5;151.1;152.5;53910;8189108
PGIL;D;20150706;000000;154;154.3;152.2;153;52520;8030206
PGIL;D;20150707;000000;154.1;155;148.9;154;68310;10494828
PGIL;D;20150708;000000;149.8;152.9;148.6;152.5;78070;11725312
PGIL;D;20150709;000000;153;153;152.3;152.8;56190;8565565
PGIL;D;20150710;000000;153.1;153.5;151.1;152.1;59030;8985076
PGIL;D;20150713;000000;151.5;153.5;151.5;153.4;56150;8607295
PGIL;D;20150714;000000;152.6;153.5;152;153.3;51810;7939732
PGIL;D;20150715;000000;154.4;155.5;152.1;152.1;58560;9078386
PGIL;D;20150716;000000;154.5;154.5;154.1;154.5;50800;7834265
PGIL;D;20150717;000000;150.6;165.9;150.6;153.7;56040;8561075
PGIL;D;20150720;000000;152.3;152.6;146.2;151.4;65510;9831528
PGIL;D;20150721;000000;153;154.5;152.5;152.6;72530;11122627
PGIL;D;20150722;000000;153.5;154.5;153;154;58050;8935994
PGIL;D;20150723;000000;154;159.9;148.4;157;72560;11123415
PGIL;D;20150724;000000;153.2;154.5;149.7;153.9;48140;7403912
PGIL;D;20150727;000000;157;158.2;148.9;157.3;76970;12062516
PGIL;D;20150728;000000;159.9;165;150.1;162.2;78810;12679677
PGIL;D;20150729;000000;160.7;163;155.4;161.5;63140;10180513
PGIL;D;20150730;000000;165;165;155.4;162.3;55530;8971693
PGIL;D;20150731;000000;162.6;163.3;162.6;163.2;42650;6950660
PGIL;D;20150803;000000;163.2;167.5;163;164.5;69690;11533544
PGIL;D;20150804;000000;166.1;167.1;166;166;47560;7933321
PGIL;D;20150805;000000;166.5;167.5;166.5;167.5;45420;7576785
PGIL;D;20150806;000000;168.1;172.5;168;172.4;54850;9400665
PGIL;D;20150807;000000;172;174;172;174;41030;7100423
PGIL;D;20150810;000000;173.3;177.5;173.3;176.4;44220;7786880
PGIL;D;20150811;000000;174.5;177.5;174.5;176.1;45610;8084747
PGIL;D;20150812;000000;179;181.4;178.8;180.1;240;43072
PGIL;D;20150813;000000;182;192;180.2;186.8;56310;10278172
PGIL;D;20150814;000000;183;187;182.8;186.2;47060;8782015
PGIL;D;20150817;000000;186;187.5;186;187.1;66520;12436599
PGIL;D;20150818;000000;187.7;188.4;187.7;188.1;48500;9120501
PGIL;D;20150819;000000;188.8;199;183.1;195.5;61730;11875754
PGIL;D;20150820;000000;197;214.2;197;200.9;169600;34300214
PGIL;D;20150821;000000;201.9;215;201.9;214.7;107110;22357382
PGIL;D;20150824;000000;218;225.5;206.1;221.5;86980;19062912
PGIL;D;20150825;000000;225.4;225.4;208.6;211;114430;24669471
PGIL;D;20150826;000000;232;232;190.1;208.1;76610;16143169
PGIL;D;20150827;000000;205.6;205.7;196.3;201;70710;14406870
PGIL;D;20150828;000000;200;215.9;191;191;99910;19735458
PGIL;D;20150831;000000;195.9;196;192.3;193;51140;9875981
PGIL;D;20150901;000000;194.4;195;186.1;194.9;67370;12833877
PGIL;D;20150902;000000;191.4;202;191.2;195.2;80610;15713674
PGIL;D;20150903;000000;198.9;208.9;190.1;198.5;60750;12149069
PGIL;D;20150904;000000;199.7;200.3;193;198;58750;11712695
PGIL;D;20150907;000000;199.3;204.9;195;201.5;69050;13648517
PGIL;D;20150908;000000;200;201.9;195.1;198.9;36870;7304637
PGIL;D;20150909;000000;200.9;200.9;195.2;198.9;60750;12049146
PGIL;D;20150910;000000;199;202.1;195.3;200.9;57820;11617179
PGIL;D;20150911;000000;201.8;204;197.2;199;43650;8762128
PGIL;D;20150914;000000;198.7;201.9;196.1;196.4;53580;10587142
PGIL;D;20150915;000000;196.1;198.9;193.3;195.1;60540;11862574
PGIL;D;20150916;000000;194.1;198;191;196.2;54480;10634323
PGIL;D;20150917;000000;200;203.9;195.1;198.1;65280;13003073
PGIL;D;20150918;000000;198.1;204.9;195.9;197.1;31160;6300144
PGIL;D;20150921;000000;199;214.1;197.1;200.3;64690;12941355
PGIL;D;20150922;000000;202;202;191.8;194.6;83340;16222069
PGIL;D;20150923;000000;194.2;195.8;189.1;191;63870;12279414
PGIL;D;20150924;000000;190.4;198;188.5;197.5;68380;13348687
PGIL;D;20150925;000000;191.1;200;191.1;194.2;69150;13431889
PGIL;D;20150928;000000;193.4;197;191.9;194.2;76530;14863389
PGIL;D;20150929;000000;196.3;202.9;190.9;192;42630;8252091
PGIL;D;20150930;000000;191.2;195;187;191;77900;14919348
PGIL;D;20151001;000000;193.3;193.3;188.2;192.9;56720;10770277
PGIL;D;20151002;000000;190.3;197;188.5;195;47920;9323912
PGIL;D;20151005;000000;195.4;197.9;192.1;194.5;55390;10847159
PGIL;D;20151006;000000;193.2;194.6;190.5;191.8;72550;13951141
PGIL;D;20151007;000000;191;191;183.1;186.5;90560;16833948
