<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
FEES;D;20231219;000000;0.10992;0.11164;0.10882;0.11088;2108740000;232465028.4
FEES;D;20231220;000000;0.11088;0.11128;0.1092;0.10964;2005630000;221652570.6
FEES;D;20231221;000000;0.10964;0.11242;0.10856;0.11064;4455370000;493972286
FEES;D;20231222;000000;0.11032;0.11286;0.10962;0.1102;2572730000;285665657.4
FEES;D;20231225;000000;0.11062;0.11122;0.10822;0.10826;2669810000;291617342.4
FEES;D;20231226;000000;0.10854;0.10854;0.10638;0.10694;2776620000;297782248.8
FEES;D;20231227;000000;0.10682;0.11036;0.10674;0.1098;5058360000;551419929.8
FEES;D;20231228;000000;0.11;0.11;0.10836;0.10888;2294640000;250448822
FEES;D;20231229;000000;0.10822;0.11022;0.10822;0.10868;2087340000;227678181
FEES;D;20240103;000000;0.10962;0.11198;0.10918;0.1117;2058190000;228514016
FEES;D;20240104;000000;0.11152;0.11426;0.11056;0.11364;2487450000;279919604.8
FEES;D;20240105;000000;0.11366;0.11398;0.11174;0.11332;1259080000;142146539
FEES;D;20240108;000000;0.1143;0.11584;0.1136;0.11536;2308440000;265454753.8
FEES;D;20240109;000000;0.11536;0.11722;0.115;0.11702;1619220000;187733748
FEES;D;20240110;000000;0.117;0.11828;0.11656;0.11722;2020760000;237506994.2
FEES;D;20240111;000000;0.11798;0.11798;0.11546;0.11706;1963110000;228979582.2
FEES;D;20240112;000000;0.11758;0.11894;0.11664;0.11738;1548080000;182262299.8
FEES;D;20240115;000000;0.118;0.11834;0.11702;0.11818;1226900000;144642412.4
FEES;D;20240116;000000;0.11832;0.11844;0.117;0.11724;1923740000;225816411.8
FEES;D;20240117;000000;0.117;0.11804;0.1167;0.1174;1255710000;147391110.4
FEES;D;20240118;000000;0.1175;0.1185;0.1161;0.1166;1781150000;209225860.8
FEES;D;20240119;000000;0.11662;0.11708;0.11426;0.11612;1968350000;227121038.8
FEES;D;20240122;000000;0.11612;0.11774;0.1158;0.1174;1390120000;162588498.2
FEES;D;20240123;000000;0.118;0.1235;0.1174;0.12322;7325740000;887350176.4
FEES;D;20240124;000000;0.124;0.12446;0.12102;0.12124;4116900000;503519222
FEES;D;20240125;000000;0.12122;0.124;0.11956;0.123;3035680000;368764581
FEES;D;20240126;000000;0.12266;0.12354;0.12134;0.12166;1132460000;138724271
FEES;D;20240129;000000;0.1218;0.12666;0.1218;0.12558;4792630000;600162368.6
FEES;D;20240130;000000;0.12616;0.1279;0.124;0.12484;3402350000;427220836.2
FEES;D;20240131;000000;0.1259;0.12796;0.12478;0.1274;2621640000;332778601.8
FEES;D;20240201;000000;0.1275;0.12856;0.12604;0.12604;1968090000;250543727.2
FEES;D;20240202;000000;0.12674;0.12674;0.12512;0.12562;979010000;123131282.2
FEES;D;20240205;000000;0.12522;0.12788;0.12522;0.12726;1311440000;166432275
FEES;D;20240206;000000;0.12726;0.1284;0.12726;0.12796;1757840000;224972404.4
FEES;D;20240207;000000;0.128;0.12878;0.12694;0.127;1365530000;174657283.6
FEES;D;20240208;000000;0.127;0.12774;0.1241;0.1242;2059890000;259752467.4
FEES;D;20240209;000000;0.12514;0.12618;0.12314;0.12554;1235700000;154248848
FEES;D;20240212;000000;0.12512;0.12588;0.12366;0.1247;1008480000;125497198.6
FEES;D;20240213;000000;0.1243;0.12598;0.1243;0.12498;965920000;120866541
FEES;D;20240214;000000;0.12598;0.12736;0.12524;0.12612;1510790000;191129762.6
FEES;D;20240215;000000;0.1258;0.12648;0.12464;0.12596;1081390000;135747398.8
FEES;D;20240216;000000;0.12588;0.12588;0.12344;0.1235;1128910000;140664823.8
FEES;D;20240219;000000;0.12348;0.12384;0.12104;0.12116;2512810000;306168615.6
FEES;D;20240220;000000;0.1211;0.12234;0.1172;0.1186;3410920000;408969649.2
FEES;D;20240221;000000;0.1196;0.12154;0.117;0.11892;3425760000;407903657.4
FEES;D;20240222;000000;0.119;0.12104;0.118;0.11912;1244760000;148751714.4
FEES;D;20240226;000000;0.1201;0.1218;0.12;0.12114;1045860000;126274730.4
FEES;D;20240227;000000;0.12092;0.1233;0.1195;0.1214;1851540000;226528530.8
FEES;D;20240228;000000;0.1214;0.1219;0.12024;0.12056;1004910000;121609820.2
FEES;D;20240229;000000;0.12112;0.12112;0.11928;0.12002;993470000;119143830.8
FEES;D;20240301;000000;0.12006;0.12244;0.11988;0.12172;1299980000;157684037.8
FEES;D;20240304;000000;0.12292;0.124;0.1221;0.1239;1548860000;191297974.6
