<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
POGR;D;20210226;000000;28.6;29.09;28.205;28.65;6917300;198896136
POGR;D;20210301;000000;28.875;28.9;27.555;27.93;8083300;226992209
POGR;D;20210302;000000;28;28.2;27.535;28.055;6673200;185392616
POGR;D;20210303;000000;28.1;28.265;27.605;27.755;5875200;163872613.5
POGR;D;20210304;000000;27.9;28.225;27.415;27.61;4245700;118025851.5
POGR;D;20210305;000000;27.75;28.175;27.665;27.935;3687000;102933379
POGR;D;20210309;000000;27.92;28.18;27.13;28.12;7647600;211032423.5
POGR;D;20210310;000000;27.8;28.02;27.42;27.65;5182900;142975078
POGR;D;20210311;000000;27.55;28.23;27.36;27.655;7523400;208571021
POGR;D;20210312;000000;27.555;27.575;27.12;27.27;5896400;160630460
POGR;D;20210315;000000;27.255;27.365;27.115;27.22;6866000;186733199.5
POGR;D;20210316;000000;27.3;27.32;27.055;27.195;4354200;118439138.5
POGR;D;20210317;000000;27.21;27.5;27.08;27.36;5561500;151477790.5
POGR;D;20210318;000000;27.335;27.58;26.81;27.07;8883400;240586853
POGR;D;20210319;000000;27.13;27.235;26.905;27.09;2727600;73837984.5
POGR;D;20210322;000000;27.08;27.29;26.81;26.97;3809200;102807684
POGR;D;20210323;000000;26.985;27.02;26.45;26.58;5089400;135865483
POGR;D;20210324;000000;26.605;26.76;26.21;26.39;5621200;148312393.5
POGR;D;20210325;000000;26.405;26.45;25.64;25.805;6117700;158782383.5
POGR;D;20210326;000000;25.985;26.415;25.41;26.155;8422500;218618404
POGR;D;20210329;000000;26.165;26.7;25.975;26.36;6854000;180885373
POGR;D;20210330;000000;26.365;26.365;25.56;25.69;6825800;176821925.5
POGR;D;20210331;000000;25.8;26.23;25.2;26.1;15775000;402137479
POGR;D;20210401;000000;26.1;26.28;25.9;26.065;8871300;231681150
POGR;D;20210402;000000;26.245;26.83;26.05;26.68;4776100;126550318.5
POGR;D;20210405;000000;26.685;26.69;26.02;26.25;3301900;86391969.5
POGR;D;20210406;000000;26.24;26.97;26.16;26.885;6515500;173839675
POGR;D;20210407;000000;26.8;27.25;26.705;26.99;5161800;139747274.5
POGR;D;20210408;000000;26.875;27.295;26.86;27.02;4293400;116363220
POGR;D;20210409;000000;27.025;27.1;26.615;26.73;2624100;70464427
POGR;D;20210412;000000;26.8;27.195;26.555;27.05;3089700;83260010
POGR;D;20210413;000000;27.155;27.29;26.64;27.005;3743500;101245952.5
POGR;D;20210414;000000;27.1;27.24;25.91;26.805;4770400;127929858.5
POGR;D;20210415;000000;26.9;27.1;26.325;27.005;9053900;241532217
POGR;D;20210416;000000;27.1;28.05;26.8;27.795;8940300;246528476.5
POGR;D;20210419;000000;27.87;29;27.475;28.81;15787100;452637664.5
POGR;D;20210420;000000;28.62;29.6;28.37;29.12;13131800;384222041.5
POGR;D;20210421;000000;29.3;29.65;29.23;29.58;7671100;225917107.5
POGR;D;20210422;000000;29.45;29.605;28.51;28.815;8169200;238797860.5
POGR;D;20210423;000000;28.815;29.65;28.65;29.405;11379000;333783478
POGR;D;20210426;000000;29.585;29.585;28.605;28.865;5762700;166348238.5
POGR;D;20210427;000000;28.78;28.94;27.85;28.205;5349700;151479807.5
POGR;D;20210428;000000;28.17;28.17;27.52;28.035;4575600;127050623
POGR;D;20210429;000000;28.03;28.355;27.12;27.45;4910300;135378429.5
POGR;D;20210430;000000;27.46;27.62;27.055;27.36;3075300;83707096
POGR;D;20210504;000000;27.75;28.215;27.5;27.965;7003900;194918729
POGR;D;20210505;000000;27.995;28.18;27.505;27.71;5402600;149677355.5
POGR;D;20210506;000000;27.9;28.075;27.425;27.88;7294200;202035098
POGR;D;20210507;000000;27.985;28.3;27.705;28.045;9770500;273713843.5
POGR;D;20210510;000000;28.185;28.865;28.115;28.255;5579900;158896456
POGR;D;20210511;000000;28.225;28.25;27.19;27.6;13113500;360818922
POGR;D;20210512;000000;27.42;27.61;26.92;26.955;8817800;239608491
POGR;D;20210513;000000;27;27.15;26.45;26.83;6437600;172039104
POGR;D;20210514;000000;27.24;27.295;26.73;26.85;3993100;107688460.5
POGR;D;20210517;000000;27.3;27.71;26.85;27.65;9608600;261883547.5
POGR;D;20210518;000000;27.79;28.185;27.36;27.6;12718400;354591865.5
POGR;D;20210519;000000;27.71;27.97;26.615;27.01;14676500;396301362
POGR;D;20210520;000000;26.925;27.1;26.54;27.025;5650400;151257712.5
POGR;D;20210521;000000;27;27;26.4;26.655;8877900;236643333
POGR;D;20210524;000000;26.7;26.87;26.3;26.515;7023600;185794890.5
POGR;D;20210525;000000;26.59;27.22;26.12;27.09;17644700;473867079.5
POGR;D;20210526;000000;27.25;27.82;27;27.275;11518600;316487452
POGR;D;20210527;000000;27.35;27.35;26.61;27.01;8770100;235598287
POGR;D;20210528;000000;26.99;26.995;26.25;26.63;7653500;203580318.5
POGR;D;20210531;000000;26.745;27.41;26.7;27.15;4833200;130762698.5
POGR;D;20210601;000000;27.21;27.53;26.93;27.195;7931300;216243097
POGR;D;20210602;000000;27.3;27.5;26.965;27.4;4364500;118778646.5
POGR;D;20210603;000000;27.44;28.09;26.74;26.985;16405000;451190202.5
POGR;D;20210604;000000;27;27.215;26.5;27.1;6750900;181117326.5
POGR;D;20210607;000000;26.9;26.995;26.575;26.965;6336000;169774385
POGR;D;20210608;000000;26.9;27;26.7;26.825;4468300;119888744.5
POGR;D;20210609;000000;26.805;26.89;26.57;26.765;4057600;108426608
POGR;D;20210610;000000;26.855;26.86;26.205;26.5;12214700;322619794.5
POGR;D;20210611;000000;26.6;26.69;26.375;26.51;5818700;154127534
POGR;D;20210614;000000;26.49;27.365;26.265;26.96;7344100;197394774.5
POGR;D;20210615;000000;27.03;27.03;26.61;26.64;3101800;83053909
POGR;D;20210616;000000;26.7;26.815;26.37;26.42;5058900;134380463.5
POGR;D;20210617;000000;26.42;26.54;25.965;26.285;7464500;195427843.5
POGR;D;20210618;000000;26.29;26.365;25.955;26.18;5119000;133739936
POGR;D;20210621;000000;26.235;26.485;26.15;26.405;3287900;86673744.5
POGR;D;20210622;000000;26.535;26.72;26.3;26.45;4011400;106122769
POGR;D;20210623;000000;26.45;26.49;26.025;26.095;6807500;177814042
POGR;D;20210624;000000;26.095;26.145;25.4;25.62;15814200;405628212.5
POGR;D;20210625;000000;25.745;25.745;25.18;25.525;9277000;235707606.5
POGR;D;20210628;000000;25.6;25.645;25.31;25.47;3906600;99530458.5
POGR;D;20210629;000000;25.47;25.48;24.65;24.8;10599700;264170813
POGR;D;20210630;000000;24.56;25.19;24.315;25.055;8393000;205790483.5
POGR;D;20210701;000000;25.05;25.25;24.6;24.785;5687900;141574330.5
POGR;D;20210702;000000;24.75;25.02;24.5;24.8;4518700;111657095.5
POGR;D;20210705;000000;24.85;24.995;24.58;24.835;3908900;96702997
POGR;D;20210706;000000;24.9;25.045;24.405;24.65;6930000;171093661.5
POGR;D;20210707;000000;24.75;24.795;24.42;24.645;3089200;75906815.5
POGR;D;20210708;000000;24.6;24.695;24.1;24.23;8946800;217000808
POGR;D;20210709;000000;24.23;24.295;23.96;24.125;5379100;129365676.5
POGR;D;20210712;000000;24.125;24.32;23.91;24.22;5278100;127472407
POGR;D;20210713;000000;24.23;24.23;23.8;23.925;6150100;147165936.5
POGR;D;20210714;000000;23.9;24.2;23.715;23.935;7065300;169088114
POGR;D;20210715;000000;24;24.13;23.85;23.96;2936500;70351825
POGR;D;20210716;000000;23.985;23.985;23.27;23.39;6297500;148238263.5
POGR;D;20210719;000000;23.39;23.39;22.4;22.755;12586500;286086645.5
POGR;D;20210720;000000;22.8;22.85;21.9;22.11;12888100;284962886.5
