<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
MTLR;D;20240201;000000;320.05;322.35;315.7;317.61;9210603;2937362515.95
MTLR;D;20240202;000000;317.55;320.8;313.4;318.69;9288524;2947216112.54
MTLR;D;20240205;000000;319.5;329;319;328.77;15639794;5089067212.33
MTLR;D;20240206;000000;329.2;329.57;322.1;323.24;9452357;3075733523.39
MTLR;D;20240207;000000;323;325.99;319.2;321.4;7875779;2533876787.37
MTLR;D;20240208;000000;321.99;325.79;317.15;317.94;10551723;3393848896.17
MTLR;D;20240209;000000;316.8;318.24;312;315.1;9594124;3023573591.33
MTLR;D;20240212;000000;315.5;319.29;312.67;315.39;5428371;1715077571.59
MTLR;D;20240213;000000;315.86;319.9;314.6;319.17;5185453;1646612988.74
MTLR;D;20240214;000000;319;321.35;317.01;317.55;4518086;1441670518.1
MTLR;D;20240215;000000;317.45;317.45;313.17;314.89;5557489;1750005245.65
MTLR;D;20240216;000000;315.3;316.2;309.5;310.51;6607610;2066553063.16
MTLR;D;20240219;000000;311.2;315.38;308.76;313.09;5714779;1787212276.31
MTLR;D;20240220;000000;313.3;316.5;305.06;305.39;14076314;4383731129.5
MTLR;D;20240221;000000;305.38;307.94;276.33;281.76;33668319;9771596995.95
MTLR;D;20240222;000000;282.5;285.67;270.5;276.71;31704688;8768782488.8
MTLR;D;20240226;000000;266.6;280.47;262.4;279.91;20999449;5748055834.92
MTLR;D;20240227;000000;281;288.69;278.21;281.65;18988454;5377876411.77
MTLR;D;20240228;000000;281.41;282.98;277;278.58;9307189;2608360174.5
MTLR;D;20240229;000000;278.75;278.8;270.31;271.44;10233086;2812161953.14
MTLR;D;20240301;000000;272;279.74;271.16;278.95;9307660;2563793417.5
MTLR;D;20240304;000000;281.1;287.48;279.67;285.99;12694442;3614985567.21
MTLR;D;20240305;000000;287.8;288;283.21;284.27;5210273;1484446214.1
MTLR;D;20240306;000000;284.4;284.75;281.35;282.1;4604824;1302199118.43
MTLR;D;20240307;000000;281.86;283.88;280.12;281.4;4396680;1238796852.22
MTLR;D;20240311;000000;282;291.99;282;290.19;7390710;2111705723.78
MTLR;D;20240312;000000;290.28;303.49;288.05;300.39;22396075;6645125086.29
MTLR;D;20240313;000000;301;303.99;293.07;294.63;14833754;4425520505.78
MTLR;D;20240314;000000;294.64;297.28;289.21;295;13109233;3852132962.28
MTLR;D;20240315;000000;295;297.71;291.1;292.83;5730223;1686247746.4
MTLR;D;20240318;000000;293.8;294.77;288.2;290.87;5498568;1602800623.11
MTLR;D;20240319;000000;290.6;297.8;289.55;293.97;11654057;3431071572.33
MTLR;D;20240320;000000;294.92;296.31;285.12;287.01;9607268;2782921518.96
MTLR;D;20240321;000000;287.01;289.09;283.02;287.51;6979008;1995333121.15
MTLR;D;20240322;000000;287.6;288.9;276.24;279.62;7931445;2238994796.16
MTLR;D;20240325;000000;279.59;281.99;274.22;279.06;8822694;2453623341.24
MTLR;D;20240326;000000;280;282.43;277.1;278.54;4089377;1143299030.62
MTLR;D;20240327;000000;279.5;282.11;275.8;277.21;4405268;1226063140.34
MTLR;D;20240328;000000;277.99;278.03;273.6;276.48;5151458;1420072334.62
MTLR;D;20240329;000000;276.49;278.95;275.16;277.04;3541959;981676174.81
MTLR;D;20240401;000000;278.44;288.9;278.05;288.9;8366254;2375560028.07
MTLR;D;20240402;000000;289.87;290.3;282.5;285.64;6457139;1849677904.61
MTLR;D;20240403;000000;286;289.84;282.13;286.25;5665921;1616089439.07
MTLR;D;20240404;000000;287.44;288.38;283.5;283.96;3351988;956281108.57
MTLR;D;20240405;000000;283.45;287.87;279.27;283.67;5928618;1683697553.5
MTLR;D;20240408;000000;284.47;287.9;284.07;285.56;3449987;986174480.27
MTLR;D;20240409;000000;286;286.47;280.73;282.06;4320796;1224488513.51
MTLR;D;20240410;000000;281;284.5;278.55;284.24;4738046;1336080933.31
MTLR;D;20240411;000000;284.09;284.09;279.35;280.32;4062497;1142924134.67
MTLR;D;20240412;000000;280.11;281.35;276.67;277.88;5492514;1527671711.53
MTLR;D;20240415;000000;277.88;279.4;274.5;278.46;4597948;1273145581.03
MTLR;D;20240416;000000;278.97;280.13;275.96;277.09;3108493;863454366.62
MTLR;D;20240417;000000;276.74;277.99;272;274.09;4950834;1359576891.71
MTLR;D;20240418;000000;274.1;276.42;271.01;272.71;4138671;1127686635.24
MTLR;D;20240419;000000;272;276.8;271.23;274.2;3563769;977951051.98
MTLR;D;20240422;000000;274.51;275.94;271.5;272.63;3762234;1028997518.49
