<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<AMOUNT>;<VOLUME>
NKNC;D;20171026;000000;48.9;49;48.3;48.6;6600;321730
NKNC;D;20171027;000000;50.4;50.4;48.4;48.7;2500;123740
NKNC;D;20171030;000000;48.8;49.5;48.4;48.8;9000;439160
NKNC;D;20171031;000000;48.8;48.8;48.7;48.7;3700;180540
NKNC;D;20171101;000000;48.8;48.8;48.3;48.7;20800;1011260
NKNC;D;20171102;000000;49;49;48.2;48.2;3700;178810
NKNC;D;20171103;000000;48.2;48.2;48.1;48.1;2000;96230
NKNC;D;20171107;000000;47.5;48.7;47.5;48.1;9700;465680
NKNC;D;20171108;000000;48.5;48.7;48.3;48.7;2500;121120
NKNC;D;20171109;000000;48.1;48.7;47.8;47.9;19000;915570
NKNC;D;20171110;000000;48.3;48.4;47.6;48.3;6400;308530
NKNC;D;20171113;000000;48.1;48.7;48;48.5;13000;626870
NKNC;D;20171114;000000;48.2;48.4;48;48.1;22000;1057880
NKNC;D;20171115;000000;48.3;55.5;48.1;48.7;72300;3547490
NKNC;D;20171116;000000;48.5;50.9;48.3;49.8;34700;1713910
NKNC;D;20171117;000000;50.6;54.3;49.6;49.6;19500;994820
NKNC;D;20171120;000000;50.8;51.1;49.7;50.1;6600;332470
NKNC;D;20171121;000000;49.9;50.1;49.9;50.1;5300;265020
NKNC;D;20171122;000000;50.6;52.3;50.3;50.5;13900;712250
NKNC;D;20171123;000000;50.4;52.4;48.4;52;48100;2440540
NKNC;D;20171124;000000;51.5;52.6;51;51.5;52300;2742360
NKNC;D;20171127;000000;51.7;52.8;51.6;52.4;82400;4322580
NKNC;D;20171128;000000;52.3;52.6;51.4;51.4;46800;2433960
NKNC;D;20171129;000000;51.5;51.5;49.8;50.5;10400;522890
NKNC;D;20171130;000000;51;51;49.5;50.9;22600;1144520
NKNC;D;20171201;000000;50.1;50.9;48.6;49.8;18500;916450
NKNC;D;20171204;000000;49.2;50.1;48.2;50.1;26100;1272390
NKNC;D;20171205;000000;49.8;50.1;48.7;49.9;5500;273710
NKNC;D;20171206;000000;49.5;51;49.5;50.4;9400;472820
NKNC;D;20171207;000000;50.4;50.4;50.3;50.3;23200;1167220
NKNC;D;20171208;000000;49.9;52.2;49.9;51;24600;1258660
NKNC;D;20171211;000000;50.9;52.2;50.7;51.8;52100;2701940
NKNC;D;20171212;000000;51.5;52.1;50.7;51.3;15900;820690
NKNC;D;20171213;000000;51;51.8;50.4;51.2;21000;1067890
NKNC;D;20171214;000000;51.1;51.1;51;51.1;3200;163410
NKNC;D;20171215;000000;51.7;52.2;51.7;52.1;4200;218660
