TICKER;DATE;PRICE
NLMK;20060710;62.0
NLMK;20060711;63.0
NLMK;20060712;62.2
NLMK;20060713;58.0
NLMK;20060714;58.4
NLMK;20060717;55.0
NLMK;20060718;55.0
NLMK;20060719;57.0
NLMK;20060720;59.3
NLMK;20060721;58.7
NLMK;20060724;58.1
NLMK;20060725;57.2
NLMK;20060726;58.5
NLMK;20060727;59.6
NLMK;20060728;59.0
NLMK;20060731;58.2
NLMK;20060801;58.1
NLMK;20060802;59.6
NLMK;20060803;59.1
NLMK;20060804;59.1
NLMK;20060807;57.9
NLMK;20060808;58.0
NLMK;20060809;58.0
NLMK;20060810;57.2
NLMK;20060811;58.2
NLMK;20060814;57.6
NLMK;20060815;57.0
NLMK;20060816;56.3
NLMK;20060817;56.2
NLMK;20060818;55.7
NLMK;20060821;56.0
NLMK;20060822;56.8
NLMK;20060823;56.8
NLMK;20060824;55.8
NLMK;20060825;56.8
NLMK;20060828;57.9
NLMK;20060829;57.0
NLMK;20060830;54.2
NLMK;20060831;53.3
NLMK;20060901;53.9
NLMK;20060904;53.9
NLMK;20060905;53.0
NLMK;20060906;53.3
NLMK;20060907;53.0
NLMK;20060908;52.5
NLMK;20060911;51.8
NLMK;20060912;51.6
NLMK;20060913;50.8
NLMK;20060914;50.8
NLMK;20060915;50.2
NLMK;20060918;51.4
NLMK;20060919;51.0
NLMK;20060920;51.0
NLMK;20060921;52.0
NLMK;20060922;50.8
NLMK;20060925;49.9
NLMK;20060926;50.08
NLMK;20060927;52.45
NLMK;20060928;52.5
NLMK;20060929;51.5
NLMK;20061002;51.07
NLMK;20061003;50.0
NLMK;20061004;50.0
NLMK;20061005;51.0
NLMK;20061006;51.23
NLMK;20061009;52.44
NLMK;20061010;52.42
NLMK;20061011;52.55
NLMK;20061012;52.1
NLMK;20061013;52.9
NLMK;20061016;53.25
NLMK;20061017;54.22
NLMK;20061018;56.5
NLMK;20061019;57.05
NLMK;20061020;56.39
NLMK;20061023;56.5
NLMK;20061024;56.47
NLMK;20061025;57.5
NLMK;20061026;57.4
NLMK;20061027;57.6
NLMK;20061030;56.9
NLMK;20061031;56.8
NLMK;20061101;55.66
NLMK;20061102;55.94
NLMK;20061103;55.2
NLMK;20061107;56.51
NLMK;20061108;55.5
NLMK;20061109;56.6
NLMK;20061110;57.08
NLMK;20061113;57.0
NLMK;20061114;57.6
NLMK;20061115;59.19
NLMK;20061116;59.2
NLMK;20061117;58.79
NLMK;20061120;57.4
NLMK;20061121;58.09
NLMK;20061122;58.1
NLMK;20061123;58.3
NLMK;20061124;58.47
NLMK;20061127;59.15
NLMK;20061128;58.69
NLMK;20061129;59.01
NLMK;20061130;61.41
NLMK;20061201;62.0
NLMK;20061204;63.0
NLMK;20061205;63.9
NLMK;20061206;64.5
NLMK;20061207;63.1
NLMK;20061208;63.4
NLMK;20061211;61.19
NLMK;20061212;61.7
NLMK;20061213;60.89
NLMK;20061214;60.4
NLMK;20061215;60.25
NLMK;20061218;60.5
NLMK;20061219;61.65
NLMK;20061220;60.92
NLMK;20061221;61.5
NLMK;20061222;61.16
NLMK;20061225;61.5
NLMK;20061226;60.66
NLMK;20061227;61.23
NLMK;20061228;60.9
NLMK;20061229;63.45
NLMK;20070109;58.59
NLMK;20070110;58.08
NLMK;20070111;59.2
NLMK;20070112;58.61
NLMK;20070115;59.71
NLMK;20070116;58.71
NLMK;20070117;58.55
NLMK;20070118;58.07
NLMK;20070119;58.3
NLMK;20070122;59.04
NLMK;20070123;61.7
NLMK;20070124;62.59
NLMK;20070125;64.75
NLMK;20070126;63.55
NLMK;20070129;63.67
NLMK;20070130;64.1
NLMK;20070131;64.9
NLMK;20070201;67.45
NLMK;20070202;68.04
NLMK;20070205;69.46
NLMK;20070206;70.4
NLMK;20070207;69.5
NLMK;20070208;68.6
NLMK;20070209;69.61
NLMK;20070212;67.3
NLMK;20070213;68.0
NLMK;20070214;68.33
NLMK;20070215;68.1
NLMK;20070216;68.29
NLMK;20070219;68.97
NLMK;20070220;69.5
NLMK;20070221;72.9
NLMK;20070222;73.49
NLMK;20070226;77.24
NLMK;20070227;72.0
NLMK;20070228;70.0
NLMK;20070301;68.01
NLMK;20070302;67.25
NLMK;20070305;63.9
NLMK;20070306;65.3
NLMK;20070307;64.73
NLMK;20070309;71.2
NLMK;20070312;71.25
NLMK;20070313;72.55
NLMK;20070314;69.5
NLMK;20070315;70.8
NLMK;20070316;72.45
NLMK;20070319;73.3
NLMK;20070320;72.19
NLMK;20070321;71.46
NLMK;20070322;73.0
NLMK;20070323;75.0
NLMK;20070326;74.99
NLMK;20070327;74.0
NLMK;20070328;74.8
NLMK;20070329;75.4
NLMK;20070330;75.48
NLMK;20070402;75.5
NLMK;20070403;75.99
NLMK;20070404;77.15
NLMK;20070405;77.2
NLMK;20070406;76.4
NLMK;20070409;76.2
NLMK;20070410;78.1
NLMK;20070411;81.0
NLMK;20070412;77.74
NLMK;20070413;77.98
NLMK;20070416;77.8
NLMK;20070417;76.7
NLMK;20070418;75.5
NLMK;20070419;73.9
NLMK;20070420;76.8
NLMK;20070423;76.0
NLMK;20070424;75.1
NLMK;20070425;72.5
NLMK;20070426;72.8
NLMK;20070427;70.0
NLMK;20070428;71.1
NLMK;20070502;71.5
NLMK;20070503;72.1
NLMK;20070504;72.2
NLMK;20070507;73.2
NLMK;20070508;70.94
NLMK;20070510;70.5
NLMK;20070511;69.54
NLMK;20070514;72.39
NLMK;20070515;72.2
NLMK;20070516;73.53
NLMK;20070517;71.57
NLMK;20070518;72.98
NLMK;20070521;72.16
NLMK;20070522;71.51
NLMK;20070523;70.5
NLMK;20070524;69.32
NLMK;20070525;68.28
NLMK;20070528;68.0
NLMK;20070529;66.6
NLMK;20070530;67.89
NLMK;20070531;69.99
NLMK;20070601;71.5
NLMK;20070604;70.38
NLMK;20070605;71.5
NLMK;20070606;70.6
NLMK;20070607;69.99
NLMK;20070608;70.55
NLMK;20070609;70.4
NLMK;20070613;73.3
NLMK;20070614;75.0
NLMK;20070615;76.02
NLMK;20070618;78.3
NLMK;20070619;78.0
NLMK;20070620;79.01
NLMK;20070621;78.2
NLMK;20070622;77.0
NLMK;20070625;76.3
NLMK;20070626;76.5
NLMK;20070627;75.05
NLMK;20070628;76.5
NLMK;20070629;76.5
NLMK;20070702;76.3
NLMK;20070703;79.18
NLMK;20070704;79.4
NLMK;20070705;81.33
NLMK;20070706;81.39
NLMK;20070709;83.9
NLMK;20070710;82.68
NLMK;20070711;84.2
NLMK;20070712;90.15
NLMK;20070713;90.0
NLMK;20070716;88.7
NLMK;20070717;87.42
NLMK;20070718;87.0
NLMK;20070719;87.44
NLMK;20070720;86.1
NLMK;20070723;86.5
NLMK;20070724;85.0
NLMK;20070725;85.5
NLMK;20070726;82.22
NLMK;20070727;80.56
NLMK;20070730;79.8
NLMK;20070731;82.5
NLMK;20070801;81.0
NLMK;20070802;83.3
NLMK;20070803;84.11
NLMK;20070806;81.35
NLMK;20070807;80.68
NLMK;20070808;81.32
NLMK;20070809;79.5
NLMK;20070810;76.0
NLMK;20070813;76.5
NLMK;20070814;76.33
NLMK;20070815;74.9
NLMK;20070816;73.72
NLMK;20070817;77.39
NLMK;20070820;75.7
NLMK;20070821;75.57
NLMK;20070822;76.99
NLMK;20070823;77.45
NLMK;20070824;77.9
NLMK;20070827;79.4
NLMK;20070828;77.98
NLMK;20070829;76.81
NLMK;20070830;77.7
NLMK;20070831;82.3
NLMK;20070903;83.9
NLMK;20070904;83.3
NLMK;20070905;82.8
NLMK;20070906;84.5
NLMK;20070907;83.7
NLMK;20070910;82.76
NLMK;20070911;82.5
NLMK;20070912;82.5
NLMK;20070913;83.6
NLMK;20070914;82.03
NLMK;20070917;79.4
NLMK;20070918;81.38
NLMK;20070919;84.2
NLMK;20070920;83.08
NLMK;20070921;83.65
NLMK;20070924;83.45
NLMK;20070925;80.7
NLMK;20070926;82.45
NLMK;20070927;82.9
NLMK;20070928;85.41
NLMK;20071001;84.9
NLMK;20071002;92.1
NLMK;20071003;92.4
NLMK;20071004;92.6
NLMK;20071005;93.25
NLMK;20071008;97.5
NLMK;20071009;100.89
NLMK;20071010;102.15
NLMK;20071011;103.69
NLMK;20071012;102.0
NLMK;20071015;101.4
NLMK;20071016;98.45
NLMK;20071017;99.5
NLMK;20071018;97.61
NLMK;20071019;98.0
NLMK;20071022;92.99
NLMK;20071023;96.0
NLMK;20071024;96.7
NLMK;20071025;98.0
NLMK;20071026;103.0
NLMK;20071029;104.5
NLMK;20071030;100.84
NLMK;20071031;101.0
NLMK;20071101;101.5
NLMK;20071102;102.5
NLMK;20071106;106.44
NLMK;20071107;106.97
NLMK;20071108;107.0
NLMK;20071109;100.41
NLMK;20071112;101.0
NLMK;20071113;99.0
NLMK;20071114;97.5
NLMK;20071115;95.0
NLMK;20071116;92.0
NLMK;20071119;91.8
NLMK;20071120;94.7
NLMK;20071121;93.75
NLMK;20071122;93.5
NLMK;20071123;95.6
NLMK;20071126;96.0
NLMK;20071127;94.3
NLMK;20071128;95.0
NLMK;20071129;95.0
NLMK;20071130;97.0
NLMK;20071203;96.41
NLMK;20071204;97.85
NLMK;20071205;100.0
NLMK;20071206;99.8
NLMK;20071207;102.02
NLMK;20071210;103.37
NLMK;20071211;102.25
NLMK;20071212;102.8
NLMK;20071213;101.06
NLMK;20071214;99.0
NLMK;20071217;98.54
NLMK;20071218;97.0
NLMK;20071219;95.63
NLMK;20071220;96.34
NLMK;20071221;98.1
NLMK;20071224;99.0
NLMK;20071225;98.49
NLMK;20071226;99.0
NLMK;20071227;98.93
NLMK;20071228;99.51
NLMK;20080109;104.6
NLMK;20080110;105.0
NLMK;20080111;105.0
NLMK;20080114;104.0
NLMK;20080115;104.0
NLMK;20080116;99.27
NLMK;20080117;97.0
NLMK;20080118;97.67
NLMK;20080121;88.72
NLMK;20080122;89.0
NLMK;20080123;86.0
NLMK;20080124;90.99
NLMK;20080125;93.53
NLMK;20080128;89.21
NLMK;20080129;93.1
NLMK;20080130;92.4
NLMK;20080131;88.0
NLMK;20080201;92.06
NLMK;20080204;97.15
NLMK;20080205;94.5
NLMK;20080206;94.5
NLMK;20080207;91.26
NLMK;20080208;92.9
NLMK;20080211;95.55
NLMK;20080212;97.73
NLMK;20080213;101.45
NLMK;20080214;100.11
NLMK;20080215;100.3
NLMK;20080218;104.95
NLMK;20080219;108.0
NLMK;20080220;108.1
NLMK;20080221;113.45
NLMK;20080222;112.03
NLMK;20080226;112.99
NLMK;20080227;114.49
NLMK;20080228;115.98
NLMK;20080229;112.7
NLMK;20080303;107.22
NLMK;20080304;108.45
NLMK;20080305;109.05
NLMK;20080306;109.5
NLMK;20080307;106.6
NLMK;20080311;106.76
NLMK;20080312;106.19
NLMK;20080313;105.4
NLMK;20080314;105.8
NLMK;20080317;99.83
NLMK;20080318;102.0
NLMK;20080319;101.12
NLMK;20080320;95.63
NLMK;20080321;98.15
NLMK;20080324;98.62
NLMK;20080325;94.65
NLMK;20080326;93.5
NLMK;20080327;95.0
NLMK;20080328;97.49
NLMK;20080331;100.0
NLMK;20080401;101.67
NLMK;20080402;102.2
NLMK;20080403;101.49
NLMK;20080404;103.0
NLMK;20080407;112.1
NLMK;20080408;110.6
NLMK;20080409;111.7
NLMK;20080410;109.0
NLMK;20080411;104.75
NLMK;20080414;105.92
NLMK;20080415;110.18
NLMK;20080416;114.89
NLMK;20080417;112.7
NLMK;20080418;114.0
NLMK;20080421;116.96
NLMK;20080422;116.8
NLMK;20080423;117.1
NLMK;20080424;113.0
NLMK;20080425;114.9
NLMK;20080428;118.86
NLMK;20080429;115.95
NLMK;20080430;111.8
NLMK;20080504;112.49
NLMK;20080505;111.2
NLMK;20080506;115.0
NLMK;20080507;122.22
NLMK;20080512;123.92
NLMK;20080513;124.99
NLMK;20080514;126.0
NLMK;20080515;129.57
NLMK;20080516;131.0
NLMK;20080519;129.79
NLMK;20080520;125.75
NLMK;20080521;127.45
NLMK;20080522;122.5
NLMK;20080523;116.0
NLMK;20080526;114.52
NLMK;20080527;112.5
NLMK;20080528;115.0
NLMK;20080529;117.3
NLMK;20080530;115.98
NLMK;20080602;115.5
NLMK;20080603;112.79
NLMK;20080604;111.0
NLMK;20080605;112.0
NLMK;20080606;113.17
NLMK;20080607;112.45
NLMK;20080609;115.0
NLMK;20080610;114.0
NLMK;20080611;116.7
NLMK;20080616;117.4
NLMK;20080617;121.96
NLMK;20080618;126.7
NLMK;20080619;129.3
NLMK;20080620;128.99
NLMK;20080623;124.75
NLMK;20080624;122.69
NLMK;20080625;127.0
NLMK;20080626;125.9
NLMK;20080627;127.6
NLMK;20080630;132.41
NLMK;20080701;128.47
NLMK;20080702;129.51
NLMK;20080703;123.2
NLMK;20080704;119.4
NLMK;20080707;123.31
NLMK;20080708;123.85
NLMK;20080709;123.0
NLMK;20080710;123.0
NLMK;20080711;118.74
NLMK;20080714;119.8
NLMK;20080715;116.4
NLMK;20080716;115.29
NLMK;20080717;117.69
NLMK;20080718;111.7
NLMK;20080721;114.0
NLMK;20080722;110.89
NLMK;20080723;113.5
NLMK;20080724;110.26
NLMK;20080725;99.49
NLMK;20080728;98.1
NLMK;20080729;99.93
NLMK;20080730;104.55
NLMK;20080731;104.8
NLMK;20080801;104.53
NLMK;20080804;100.02
NLMK;20080805;97.2
NLMK;20080806;100.37
NLMK;20080807;101.2
NLMK;20080808;99.05
NLMK;20080811;100.51
NLMK;20080812;104.11
NLMK;20080813;103.1
NLMK;20080814;106.51
NLMK;20080815;104.5
NLMK;20080818;103.0
NLMK;20080819;97.6
NLMK;20080820;100.25
NLMK;20080821;98.97
NLMK;20080822;97.98
NLMK;20080825;95.27
NLMK;20080826;91.0
NLMK;20080827;92.9
NLMK;20080828;95.3
NLMK;20080829;95.1
NLMK;20080901;94.87
NLMK;20080902;95.7
NLMK;20080903;90.4
NLMK;20080904;87.0
NLMK;20080905;82.0
NLMK;20080908;82.4
NLMK;20080909;75.37
NLMK;20080910;69.93
NLMK;20080911;69.8
NLMK;20080912;72.5
NLMK;20080915;65.81
NLMK;20080916;50.0
NLMK;20080917;51.0
NLMK;20080919;62.8
NLMK;20080922;63.05
NLMK;20080923;63.0
NLMK;20080924;62.2
NLMK;20080925;57.0
NLMK;20080926;56.2
NLMK;20080929;51.0
NLMK;20080930;51.01
NLMK;20081001;50.99
NLMK;20081002;47.76
NLMK;20081003;48.06
NLMK;20081006;38.0
NLMK;20081007;36.0
NLMK;20081008;31.25
NLMK;20081009;31.99
NLMK;20081013;31.5
NLMK;20081014;34.59
NLMK;20081015;31.15
NLMK;20081016;26.57
NLMK;20081017;21.37
NLMK;20081020;22.01
NLMK;20081021;24.09
NLMK;20081022;22.56
NLMK;20081023;22.26
NLMK;20081024;18.01
NLMK;20081028;17.5
NLMK;20081029;19.9
NLMK;20081030;25.0
NLMK;20081031;25.0
NLMK;20081101;31.5
NLMK;20081105;28.0
NLMK;20081106;23.6
NLMK;20081107;25.22
NLMK;20081110;27.0
NLMK;20081111;22.53
NLMK;20081113;18.0
NLMK;20081114;21.5
NLMK;20081117;20.0
NLMK;20081118;21.38
NLMK;20081119;18.4
NLMK;20081120;16.49
NLMK;20081121;16.89
NLMK;20081124;19.11
NLMK;20081125;22.12
NLMK;20081126;22.0
NLMK;20081127;28.78
NLMK;20081201;22.99
NLMK;20081202;25.56
NLMK;20081203;27.0
NLMK;20081204;28.3
NLMK;20081205;29.5
NLMK;20081208;34.1
NLMK;20081209;38.7
NLMK;20081210;38.06
NLMK;20081211;36.0
NLMK;20081212;31.53
NLMK;20081215;31.8
NLMK;20081216;35.0
NLMK;20081217;37.0
NLMK;20081218;34.75
NLMK;20081219;37.53
NLMK;20081222;37.16
NLMK;20081223;36.5
NLMK;20081224;34.88
NLMK;20081225;33.0
NLMK;20081226;33.05
NLMK;20081229;31.0
NLMK;20081230;29.01
NLMK;20081231;30.15
NLMK;20090111;35.47
NLMK;20090112;36.5
NLMK;20090113;36.6
NLMK;20090114;34.69
NLMK;20090115;35.24
NLMK;20090116;32.33
NLMK;20090119;31.06
NLMK;20090120;30.4
NLMK;20090121;32.23
NLMK;20090122;33.51
NLMK;20090123;35.15
NLMK;20090126;38.89
NLMK;20090127;35.9
NLMK;20090128;33.85
NLMK;20090129;32.0
NLMK;20090130;33.5
NLMK;20090202;32.99
NLMK;20090203;32.88
NLMK;20090204;34.0
NLMK;20090205;36.63
NLMK;20090206;44.52
NLMK;20090209;50.0
NLMK;20090210;49.5
NLMK;20090211;45.42
NLMK;20090212;41.7
NLMK;20090213;43.48
NLMK;20090216;42.2
NLMK;20090217;38.89
NLMK;20090218;37.98
NLMK;20090219;38.56
NLMK;20090220;36.35
NLMK;20090224;34.63
NLMK;20090225;35.0
NLMK;20090226;37.5
NLMK;20090227;35.75
NLMK;20090302;35.9
NLMK;20090303;35.41
NLMK;20090304;37.27
NLMK;20090305;37.82
NLMK;20090306;38.8
NLMK;20090310;43.17
NLMK;20090311;41.79
NLMK;20090312;41.8
NLMK;20090313;41.94
NLMK;20090316;43.86
NLMK;20090317;43.8
NLMK;20090318;43.3
NLMK;20090319;45.15
NLMK;20090320;50.5
NLMK;20090323;51.25
NLMK;20090324;45.99
NLMK;20090325;46.0
NLMK;20090326;43.25
NLMK;20090327;41.95
NLMK;20090330;40.8
NLMK;20090331;41.77
NLMK;20090401;41.3
NLMK;20090402;42.35
NLMK;20090403;44.24
NLMK;20090406;44.01
NLMK;20090407;43.99
NLMK;20090408;44.5
NLMK;20090409;47.9
NLMK;20090410;47.98
NLMK;20090413;46.17
NLMK;20090414;50.99
NLMK;20090415;54.86
NLMK;20090416;56.06
NLMK;20090417;55.0
NLMK;20090420;52.0
NLMK;20090421;52.3
NLMK;20090422;53.5
NLMK;20090423;53.1
NLMK;20090424;51.89
NLMK;20090427;50.75
NLMK;20090428;50.49
NLMK;20090429;51.79
NLMK;20090430;50.53
NLMK;20090504;52.85
NLMK;20090505;52.8
NLMK;20090506;54.09
NLMK;20090507;55.89
NLMK;20090508;56.9
NLMK;20090512;59.8
NLMK;20090513;56.43
NLMK;20090514;54.49
NLMK;20090515;54.5
NLMK;20090518;54.2
NLMK;20090519;56.5
NLMK;20090520;59.28
NLMK;20090521;57.27
NLMK;20090522;59.2
NLMK;20090525;59.0
NLMK;20090526;58.97
NLMK;20090527;60.38
NLMK;20090528;59.86
NLMK;20090529;59.3
NLMK;20090601;65.14
NLMK;20090602;61.98
NLMK;20090603;57.2
NLMK;20090604;55.2
NLMK;20090605;58.97
NLMK;20090608;58.64
NLMK;20090609;59.5
NLMK;20090610;63.4
NLMK;20090611;61.87
NLMK;20090615;57.53
NLMK;20090616;58.66
NLMK;20090617;55.2
NLMK;20090618;54.7
NLMK;20090619;57.7
NLMK;20090622;52.4
NLMK;20090623;51.5
NLMK;20090624;57.22
NLMK;20090625;56.51
NLMK;20090626;57.0
NLMK;20090629;63.0
NLMK;20090630;62.65
NLMK;20090701;63.02
NLMK;20090702;66.24
NLMK;20090703;68.5
NLMK;20090706;63.6
NLMK;20090707;60.23
NLMK;20090708;58.51
NLMK;20090709;59.67
NLMK;20090710;58.58
NLMK;20090713;59.0
NLMK;20090714;62.55
NLMK;20090715;63.1
NLMK;20090716;60.98
NLMK;20090717;62.95
NLMK;20090720;64.5
NLMK;20090721;66.58
NLMK;20090722;70.0
NLMK;20090723;71.53
NLMK;20090724;73.93
NLMK;20090727;74.55
NLMK;20090728;72.8
NLMK;20090729;73.1
NLMK;20090730;76.91
NLMK;20090731;80.01
NLMK;20090803;86.62
NLMK;20090804;82.25
NLMK;20090805;77.0
NLMK;20090806;75.99
NLMK;20090807;77.2
NLMK;20090810;79.0
NLMK;20090811;77.38
NLMK;20090812;78.21
NLMK;20090813;79.01
NLMK;20090814;79.72
NLMK;20090817;78.11
NLMK;20090818;76.27
NLMK;20090819;75.25
NLMK;20090820;77.0
NLMK;20090821;79.25
NLMK;20090824;80.51
NLMK;20090825;79.86
NLMK;20090826;75.8
NLMK;20090827;74.79
NLMK;20090828;77.0
NLMK;20090831;74.1
NLMK;20090901;71.8
NLMK;20090902;65.51
NLMK;20090903;65.0
NLMK;20090904;64.59
NLMK;20090907;66.38
NLMK;20090908;68.27
NLMK;20090909;68.68
NLMK;20090910;67.1
NLMK;20090911;70.98
NLMK;20090914;70.8
NLMK;20090915;72.77
NLMK;20090916;73.04
NLMK;20090917;72.81
NLMK;20090918;75.6
NLMK;20090921;73.2
NLMK;20090922;73.77
NLMK;20090923;73.52
NLMK;20090924;74.1
NLMK;20090925;74.41
NLMK;20090928;74.46
NLMK;20090929;75.0
NLMK;20090930;76.22
NLMK;20091001;80.0
NLMK;20091002;78.15
NLMK;20091005;79.12
NLMK;20091006;82.0
NLMK;20091007;80.0
NLMK;20091008;80.85
NLMK;20091009;79.0
NLMK;20091012;79.99
NLMK;20091013;78.0
NLMK;20091014;81.3
NLMK;20091015;83.97
NLMK;20091016;83.15
NLMK;20091019;87.38
NLMK;20091020;88.15
NLMK;20091021;85.67
NLMK;20091022;85.5
NLMK;20091023;85.03
NLMK;20091026;84.9
NLMK;20091027;81.6
NLMK;20091028;73.32
NLMK;20091029;78.35
NLMK;20091030;76.4
NLMK;20091102;80.0
NLMK;20091103;74.98
NLMK;20091105;76.6
NLMK;20091106;76.19
NLMK;20091109;80.01
NLMK;20091110;81.8
NLMK;20091111;82.33
NLMK;20091112;81.36
NLMK;20091113;80.47
NLMK;20091116;85.0
NLMK;20091117;85.7
NLMK;20091118;86.27
NLMK;20091119;84.75
NLMK;20091120;87.59
NLMK;20091123;92.05
NLMK;20091124;90.11
NLMK;20091125;89.5
NLMK;20091126;86.31
NLMK;20091127;89.02
NLMK;20091130;87.6
NLMK;20091201;89.34
NLMK;20091202;91.2
NLMK;20091203;94.02
NLMK;20091204;97.51
NLMK;20091207;97.3
NLMK;20091208;95.2
NLMK;20091209;94.19
NLMK;20091210;91.54
NLMK;20091211;89.4
NLMK;20091214;92.28
NLMK;20091215;90.07
NLMK;20091216;99.91
NLMK;20091217;97.7
NLMK;20091218;95.6
NLMK;20091221;93.3
NLMK;20091222;93.0
NLMK;20091223;92.57
NLMK;20091224;91.39
NLMK;20091225;91.5
NLMK;20091228;90.7
NLMK;20091229;90.97
NLMK;20091230;91.16
NLMK;20091231;91.84
NLMK;20100111;98.27
NLMK;20100112;98.65
NLMK;20100113;100.57
NLMK;20100114;103.88
NLMK;20100115;100.5
NLMK;20100118;99.5
NLMK;20100119;101.0
NLMK;20100120;98.65
NLMK;20100121;96.6
NLMK;20100122;93.49
NLMK;20100125;91.1
NLMK;20100126;88.68
NLMK;20100127;90.81
NLMK;20100128;95.27
NLMK;20100129;94.51
NLMK;20100201;92.5
NLMK;20100202;93.99
NLMK;20100203;92.29
NLMK;20100204;88.79
NLMK;20100205;84.0
NLMK;20100208;82.8
NLMK;20100209;84.94
NLMK;20100210;86.31
NLMK;20100211;88.19
NLMK;20100212;88.0
NLMK;20100215;89.03
NLMK;20100216;92.29
NLMK;20100217;90.55
NLMK;20100218;88.98
NLMK;20100219;90.65
NLMK;20100224;92.59
NLMK;20100225;90.8
NLMK;20100226;92.6
NLMK;20100227;92.39
NLMK;20100301;95.17
NLMK;20100302;95.58
NLMK;20100303;96.95
NLMK;20100304;96.28
NLMK;20100305;99.2
NLMK;20100309;102.99
NLMK;20100310;100.84
NLMK;20100311;99.12
NLMK;20100312;98.85
NLMK;20100315;97.75
NLMK;20100316;98.2
NLMK;20100317;97.97
NLMK;20100318;94.9
NLMK;20100319;98.4
NLMK;20100322;98.5
NLMK;20100323;97.74
NLMK;20100324;99.16
NLMK;20100325;99.0
NLMK;20100326;101.45
NLMK;20100329;102.48
NLMK;20100330;101.51
NLMK;20100331;101.16
NLMK;20100401;104.95
NLMK;20100402;104.65
NLMK;20100405;103.17
NLMK;20100406;107.89
NLMK;20100407;107.02
NLMK;20100408;107.44
NLMK;20100409;110.01
NLMK;20100412;110.0
NLMK;20100413;110.46
NLMK;20100414;112.99
NLMK;20100415;113.2
NLMK;20100416;110.79
NLMK;20100419;108.19
NLMK;20100420;108.0
NLMK;20100421;103.0
NLMK;20100422;103.4
NLMK;20100423;107.9
NLMK;20100426;108.5
NLMK;20100427;106.47
NLMK;20100428;105.07
NLMK;20100429;108.25
NLMK;20100430;106.3
NLMK;20100504;101.25
NLMK;20100505;101.93
NLMK;20100506;96.06
NLMK;20100507;92.12
NLMK;20100511;102.6
NLMK;20100512;106.78
NLMK;20100513;106.03
NLMK;20100514;102.92
NLMK;20100517;105.2
NLMK;20100518;108.0
NLMK;20100519;101.6
NLMK;20100520;95.86
NLMK;20100521;94.0
NLMK;20100524;92.92
NLMK;20100525;84.05
NLMK;20100526;87.77
NLMK;20100527;88.98
NLMK;20100528;89.01
NLMK;20100531;93.12
NLMK;20100601;90.28
NLMK;20100602;89.0
NLMK;20100603;88.95
NLMK;20100604;87.68
NLMK;20100607;85.28
NLMK;20100608;83.24
NLMK;20100609;84.37
NLMK;20100610;85.38
NLMK;20100611;85.14
NLMK;20100615;87.11
NLMK;20100616;86.2
NLMK;20100617;86.0
NLMK;20100618;85.15
NLMK;20100621;89.19
NLMK;20100622;87.15
NLMK;20100623;84.98
NLMK;20100624;83.9
NLMK;20100625;82.85
NLMK;20100628;83.5
NLMK;20100629;81.29
NLMK;20100630;82.0
NLMK;20100701;79.92
NLMK;20100702;83.01
NLMK;20100705;84.0
NLMK;20100706;88.51
NLMK;20100707;89.4
NLMK;20100708;88.3
NLMK;20100709;88.7
NLMK;20100712;87.9
NLMK;20100713;89.02
NLMK;20100714;88.0
NLMK;20100715;86.7
NLMK;20100716;87.5
NLMK;20100719;87.84
NLMK;20100720;86.15
NLMK;20100721;90.4
NLMK;20100722;93.5
NLMK;20100723;94.0
NLMK;20100726;95.99
NLMK;20100727;96.13
NLMK;20100728;94.4
NLMK;20100729;96.5
NLMK;20100730;94.0
NLMK;20100802;99.55
NLMK;20100803;99.0
NLMK;20100804;101.15
NLMK;20100805;99.8
NLMK;20100806;98.99
NLMK;20100809;99.2
NLMK;20100810;94.45
NLMK;20100811;90.8
NLMK;20100812;88.19
NLMK;20100813;88.4
NLMK;20100816;88.46
NLMK;20100817;93.24
NLMK;20100818;94.89
NLMK;20100819;94.7
NLMK;20100820;91.83
NLMK;20100823;92.77
NLMK;20100824;89.45
NLMK;20100825;87.35
NLMK;20100826;89.68
NLMK;20100827;91.94
NLMK;20100830;91.5
NLMK;20100831;90.03
NLMK;20100901;92.95
NLMK;20100902;93.3
NLMK;20100903;95.38
NLMK;20100906;96.8
NLMK;20100907;96.58
NLMK;20100908;99.46
NLMK;20100909;100.61
NLMK;20100910;100.5
NLMK;20100913;99.24
NLMK;20100914;97.69
NLMK;20100915;99.4
NLMK;20100916;98.39
NLMK;20100917;99.2
NLMK;20100920;102.99
NLMK;20100921;103.4
NLMK;20100922;102.52
NLMK;20100923;103.01
NLMK;20100924;104.5
NLMK;20100927;106.0
NLMK;20100928;106.03
NLMK;20100929;107.79
NLMK;20100930;109.26
NLMK;20101001;109.7
NLMK;20101004;109.77
NLMK;20101005;106.5
NLMK;20101006;104.52
NLMK;20101007;103.7
NLMK;20101008;104.7
NLMK;20101011;107.8
NLMK;20101012;107.9
NLMK;20101013;112.4
NLMK;20101014;114.5
NLMK;20101015;112.5
NLMK;20101018;110.9
NLMK;20101019;108.3
NLMK;20101020;107.0
NLMK;20101021;107.5
NLMK;20101022;105.85
NLMK;20101025;106.72
NLMK;20101026;105.75
NLMK;20101027;102.23
NLMK;20101028;103.37
NLMK;20101029;107.0
NLMK;20101101;109.2
NLMK;20101102;108.23
NLMK;20101103;108.35
NLMK;20101108;114.59
NLMK;20101109;121.1
